author_id;username;name;description;tweets_count;Type;Cate_1;Cate_2;Cate_3;created_at;geo;id;lang;like_count;quote_count;reply_count;retweet_count;source;tweet
744656063958519808;NaturalistDara;Dara McAnulty;18 yo autistic naturalist. Multi-award winning author of Diary of a Young Naturalist. Wild Child - Out Now  🌿;22779;Paciente;TEA;nan;nan;2022-04-12 15:20:00+00:00; ;1513899743222636544;en;14;0;1;7;Twitter Web App;A wonderful opportunity for those aged 12-16 in England/Wales!! https://t.co/raIyNvcNjs
744656063958519808;NaturalistDara;Dara McAnulty;18 yo autistic naturalist. Multi-award winning author of Diary of a Young Naturalist. Wild Child - Out Now  🌿;22779;Paciente;TEA;nan;nan;2022-04-09 09:17:52+00:00; ;1512721448485408768;en;1;0;0;0;Twitter Web App;@ManchanMagan @PenguinUKBooks Thank you so much, Manchán. If you know of any school which might benefit, I’d be so grateful if you could spread the word 🌿
744656063958519808;NaturalistDara;Dara McAnulty;18 yo autistic naturalist. Multi-award winning author of Diary of a Young Naturalist. Wild Child - Out Now  🌿;22779;Paciente;TEA;nan;nan;2022-04-06 08:45:59+00:00; ;1511626258634973184;en;1;0;0;0;Twitter Web App;@ThisisDakota Definitely moth :)
744656063958519808;NaturalistDara;Dara McAnulty;18 yo autistic naturalist. Multi-award winning author of Diary of a Young Naturalist. Wild Child - Out Now  🌿;22779;Paciente;TEA;nan;nan;2022-04-04 18:10:27+00:00; ;1511043534182309891;en;1;0;0;0;Twitter Web App;@Taffyagent @LondonBookFair @CBGBooks Hope everything is getting easier. Sending hugs 💚
744656063958519808;NaturalistDara;Dara McAnulty;18 yo autistic naturalist. Multi-award winning author of Diary of a Young Naturalist. Wild Child - Out Now  🌿;22779;Paciente;TEA;nan;nan;2022-04-04 18:08:20+00:00; ;1511043001535107078;en;41;1;1;8;Twitter Web App;So very proud of my friend, Bella. Her book is truly wonderful, sharp and sensitive in all the right places 🌿 You can pre-order now and I thoroughly recommend you do :- https://t.co/MWX6QX5krN https://t.co/EtqUXvAfoO
744656063958519808;NaturalistDara;Dara McAnulty;18 yo autistic naturalist. Multi-award winning author of Diary of a Young Naturalist. Wild Child - Out Now  🌿;22779;Paciente;TEA;nan;nan;2022-04-02 14:26:31+00:00; ;1510262406664134668;en;2;0;1;0;Twitter Web App;@AhlyahAli @PenguinUKBooks 💚 Thank you  for spreading the word, Ahlyah 😭
744656063958519808;NaturalistDara;Dara McAnulty;18 yo autistic naturalist. Multi-award winning author of Diary of a Young Naturalist. Wild Child - Out Now  🌿;22779;Paciente;TEA;nan;nan;2022-04-02 13:41:23+00:00; ;1510251046395854853;en;852;15;29;100;Twitter Web App;"The amazing team @PenguinUKBooks are offering a FREE copy of my debut book #DiaryofaYoungNaturalist which details a year in my life as autistic teenager, to EVERY SECONDARY school on the island of Ireland &amp; free teaching resources for ALL schools! 😭🥰 

https://t.co/ilJ6nM4MJu https://t.co/YfOjgKlgTD"
744656063958519808;NaturalistDara;Dara McAnulty;18 yo autistic naturalist. Multi-award winning author of Diary of a Young Naturalist. Wild Child - Out Now  🌿;22779;Paciente;TEA;nan;nan;2022-04-01 18:27:59+00:00; ;1509960783307984904;en;1;0;1;0;Twitter Web App;@HGold_author @Waterstones @HarperCollinsCh MASSIVE CONGRATULATIONS HANNAH!! Absolutely delighted for you and your incredible Bear 🎉🎉
744656063958519808;NaturalistDara;Dara McAnulty;18 yo autistic naturalist. Multi-award winning author of Diary of a Young Naturalist. Wild Child - Out Now  🌿;22779;Paciente;TEA;nan;nan;2022-04-01 18:26:35+00:00; ;1509960434299936776;en;51;0;2;6;Twitter Web App;"Yay! @RTEjr has chosen ‘Wild Child’ amongst other brilliant books on nature for April book club to celebrate #EarthDay2022 ! @MacmillanKidsUK 🌿
https://t.co/nhLFoU9Zx1"
744656063958519808;NaturalistDara;Dara McAnulty;18 yo autistic naturalist. Multi-award winning author of Diary of a Young Naturalist. Wild Child - Out Now  🌿;22779;Paciente;TEA;nan;nan;2022-04-01 17:30:50+00:00; ;1509946401169592322;en;1;0;0;0;Twitter Web App;@StevenFalk1 @vikingoptical @BBCWorldatOne That’s lovely to know, thanks Steven 🌿
